學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
113,2,300810001,"激勵與領導","許育瑋","四567","元大人文廳",3.0,選修,"商院碩士",英文,是,碩士班,"＠備註:無"
113,2,353810001,"電腦審計","柯志賢","三567","商館260705",1.0,選修,"會計碩一會碩稅一會計碩二會碩稅二",中文,否,碩士班,"＠備註:5/14～6/18連續6週，每週三567節密集上課，上課教室在商館260705會計系電腦稽核實驗室。第六堂之實務分享為6/18，教室待系辦宣布。"
113,2,354714001,"統計諮詢","吳漢銘","二D56","商館260101",3.0,選修,"統計碩一統計博一統計碩二統計博二",中文,否,碩士班、博士班,"＠備註:不收外系。"
113,2,356350001,"資訊系統專案管理","杜雨儒","三D56","商館260311",3.0,選修,"資管碩一資管碩二",中文,否,碩士班,"＠備註:學碩合開。可能有數週 (下午或晚上時段) 至電腦教室或計算機中心上課。碩士班同學選修屬於Track 3(105~109學年度)或企業組(110學年度以後)。"
113,2,356358001,"資料科學的商業應用","向倩儀","四234","商館260312",3.0,選修,"資管碩一資管碩二",英文,是,碩士班,"＠備註:英文授課。學碩合開。碩士班同學修習屬於Track 2(105~109學年度)或決策組(110學年度以後)。"
113,2,357856001,"財務資訊管理","謝沛霖","五234","電算微二室",3.0,選修,"財管碩一財管碩二",中文,否,碩士班,"＠備註:學碩合開"
113,2,357892001,"產險經營管理實務講座","林國彬","四234","商館260306",3.0,選修,"財管碩一財管碩二",中文,否,碩士班,"＠備註:第一堂課請務必到課，學碩合開。"
113,2,358039001,"國際保險監理專題","林國彬","二EFG","商館260101",3.0,必修,"風管博一風管碩二風管博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,363023011,"企業倫理與永續發展","別蓮蒂、蘇威傑","五6","教室洽系所",1.0,必修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:B班，上課時��為週五下午，課程安排請見授課大綱。限113以前學生，114提前入學新生請於114-2修課。"
113,2,363856001,"全球企業經營與產業發展趨勢－日本","羅明琇","未定或彈性","",1.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:異地授課-國外參訪，課程安排請見授課大綱。"
113,2,363866001,"策略矩陣分析法：觀念與實務應用","彭朱如","四567","教室洽系所",2.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:上課時間為週四下午，課程安排請見授課大綱。"
113,2,363939001,"談判","劉必榮","未定或彈性","",2.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:上課日期為1/24、26、29、30、31，共五天，上課時間為9-17時。15人以上開課。"
113,2,364770011,"科技產業概論","楊宗翰","二E","商館260913",1.0,選修,"科智碩1A科智碩1B科智碩2A科智碩2B",中文,否,碩士班,"＠備註:無"
113,2,933858001,"從電子商務到虛擬商務","邱淑鈴","五FGH","炎成創新廳",1.0,選修,"國營碩一國營碩二",英文,是,碩士班,"＠備註:無"
113,2,933859001,"成果導向的策略領導力","劉秀明","日678","元大人文廳",3.0,選修,"國營碩一國營碩二",英文,是,碩士班,"＠備註:密集授課  -  上課時間另洽IMBA辦公室"
113,2,933894001,"策略人才管理","許育瑋","五FGH","",3.0,選修,"國營碩一國營碩二",英文,是,碩士班,"＠備註:無"
113,2,933905001,"消費者行為","何富年","六CD5","元大人文廳",3.0,選修,"國營碩一國營碩二",英文,是,碩士班,"＠備註:密集授課－上課時間另洽IMBA辦公室。"
113,2,933933001,"企業實習","詳備註","未定或彈性","",3.0,選修,"國營碩一國營碩二",英文,是,碩士班,"＠備註:無"
113,2,354001002,"高等數理統計","周珮婷","五234","商館260101",3.0,必修,"統計碩一",中文,否,碩士班,"＠備註:無"
113,2,354020001,"統計計算與模擬","余清祥","二234","商館260101",3.0,必修,"統計碩一",中文,否,碩士班,"＠備註:無"
113,2,354749002,"研究方法（二）","吳漢銘","一5","逸仙050101",1.0,選修,"統計碩二",中文,否,碩士班,"＠備註:不收外系。"
113,2,354787001,"人口統計","余清祥","三234","商館260206",3.0,選修,"統計碩一統計碩二",中文,否,碩士班,"＠備註:無"
113,2,354829001,"應用機率模型","翁久幸","四34C","統計研討室",3.0,選修,"統計碩一統計博一統計碩二統計博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,356341001,"軟體分析與測試","洪智鐸","五D56","商館260311",3.0,選修,"資管碩一資管碩二",英文,是,碩士班,"＠備註:英文授課。學碩合開。先修科目為資料結構。碩士班同學選修屬於Track 4(105~109學年度)或科技組(110學年度以後)。"
113,2,356346001,"資安檢測技術與實務","洪光鈞","三EFG","電算微二室",3.0,選修,"資管碩一資管碩二",中文,否,碩士班,"＠備註:碩士班同學選修屬於Track 4 (105-109學年度)或科技組(110學年度含以後)。"
113,2,357855001,"全方位理財與規劃","周行一","四234","商館260101",3.0,選修,"財管碩一財管碩二",中文,否,碩士班,"＠備註:學碩合開，選課人數上限30人，達上限後不加簽"
113,2,357867001,"跨國併購研討","陳嬿如","一567","",1.0,選修,"財管碩一財管碩二",英文,是,碩士班,"＠備註:上課地點為逸仙樓605。先修科目：財務理論與政策；碩博合開，集中授課6次"
113,2,358016001,"保險財務管理","蔡政憲","一D56","商館260304",3.0,必修,"風管碩一風管碩二",中文,否,碩士班,"＠備註:無"
113,2,363877001,"高科技產業趨勢與策略分析","詹文男","三FG","教室洽系所",2.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:上課時間為週三晚上1830-2130，課程安排請見授課大綱。15人以上開課。"
113,2,351031011,"國際金融","朴民佑","三D56","資訊140208",3.0,群修,"國貿碩一國貿碩二",英文,是,碩士班,"＠備註:英語授課"
113,2,351709001,"國際貿易爭端與商業糾紛解決","楊培侃","二234","商院261042",3.0,選修,"國貿碩一國貿博一國貿碩二國貿博二",英文,是,碩士班、博士班,"＠備註:英語授課，碩博合開。"
113,2,351719001,"國際企業經營法律風險實務探討","楊培侃","五D56","商館260313",3.0,選修,"國貿碩一國貿碩二",中文,否,碩士班,"＠備註:學碩合開"
113,2,351906001,"計量經濟學（二）","劉祝安","四D56","商院261042",3.0,選修,"國貿碩一國貿博一國貿碩二國貿博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,351946001,"總體經濟理論（一）","鄭琬蓉","三34C","商館260304",3.0,選修,"國貿碩一國貿博一國貿碩二國貿博二",英文,是,碩士班、博士班,"＠備註:碩博合開，英語授課"
113,2,352030001,"財務管理","林建秀","五234","商館260206",3.0,必修,"金融碩一金融博一金融碩二金融博二",英文,是,碩士班、博士班,"＠備註:英文授課，金融所優先。金融所碩士班金管組必修，博士班同學選修，請同學自行選課。"
113,2,352058001,"選擇權－評價與應用","江彌修","四D56","寶來科技廳",3.0,必修,"金融碩一",中文,否,碩士班,"＠備註:金融所優先。金融所碩士班財工組必修，請同學自行選課。4/24、6/12炎成創新廳上課。"
113,2,352064001,"固定收益證券分析","詹育儒","二234","商館260313",3.0,必修,"金融碩一",英文,是,碩士班,"＠備註:英語授課，金融所優先。金融所碩士班財工組必修，請同學自行選課。"
113,2,363905001,"公司財務決策","陳嬿如","一EFG三EF","教室洽系所",2.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:上課時間為週一、三晚上，需修過「財務管理」才能選修。課程安排請見授課大綱。15人以上開課。"
113,2,363931001,"企業專案研討（Ａ）","詳備註","未定或彈性","",1.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:無"
113,2,364755001,"劣勢創新實務","蕭瑞麟","二D56","商館260202",3.0,選修,"科智碩1A科智碩2A",中文,否,碩士班,"＠備註:無"
113,2,364762001,"數位轉型：科技賦能與競爭優勢","蕭瑞麟","四D56","商館260202",3.0,選修,"科智碩1A科智碩2A",中文,否,碩士班,"＠備註:無"
113,2,364773001,"智慧財產與企業��購專題研究","馮震宇","三56","商館260912",2.0,選修,"科智碩1B科智碩2B",中文,否,碩士班,"＠備註:與法學院合開"
113,2,364801001,"策略與創新理論研討（一）","吳思華、陳宗文","四234","商館260912",3.0,選修,"科智碩1A科博學一科智碩2A科博學二",中文,否,碩士班、博士班,"＠備註:碩博合開"
113,2,364808001,"無形資產報導與評價","蘇瓜藤","三D56","商館260815",1.0,選修,"科智碩1B科智碩2B",中文,否,碩士班,"＠備註:與會計系合開，採密集授課，每次上3小時，實際上課時間詳參教學大綱"
113,2,300732001,"多元職場","胡昌亞","五234","商館260712",1.0,選修,"商院碩士",中文,否,碩士班,"＠備註:前六週集中授課，請勿缺席任一堂課，學碩合開。"
113,2,300822001,"大數據品牌行銷","高端訓","一567","商館260712",1.0,選修,"商院碩士",中文,否,碩士班,"＠備註:集中授課六週，實際上課日期請見教學大綱。學碩合開。"
113,2,300744011,"企業永續、ESG與社會責任","許永明","五234","商館260306",3.0,選修,"商院碩士",中文,否,碩士班,"＠備註:學碩合開，學士班請選300744001課號。"
113,2,300761011,"ESG專題研討：永續發展趨勢、機會與挑戰","蘇威傑","一D56","寶來國際廳",3.0,選修,"商院碩士",中文,否,碩士班,"＠備註:本課程為學碩合開，學士班請選科目代號300761021"
113,2,300774011,"創新創業實作專題","張欣綠","五D56","商館260102",3.0,選修,"商院碩士",中文,否,碩士班,"＠備註:學碩合開，課程邀請知名企業高層擔任指導業師。"
113,2,300798011,"人工智慧與商業應用","曾毓英","四D56","學思040103",3.0,選修,"商院碩士",英文,是,碩士班,"＠備註:ETP授課，學碩合開。"
113,2,354709001,"統計機器學習","張志浩","四234","商館260207",3.0,選修,"統計碩一統計碩二",英文,是,碩士班,"＠備註:英語授課"
113,2,354755001,"實驗設計","董奕賢","三D56","商館260101",3.0,選修,"統計碩一",中文,否,碩士班,"＠備註:無"
113,2,356345001,"滲透測試實務應用","孫士勝","一D56","電算微三室",3.0,選修,"資管碩一資管碩二",英文,是,碩士班,"＠備註:碩士班同學選修屬於Track 4 (105-109學年度)或科技組(110學年度含以後)。"
113,2,356347001,"數位鑑識","許晉銘","二D56","大仁200401資科電腦室",3.0,選修,"資管碩一資管碩二",中文,否,碩士班,"＠備註:碩士班同學選修屬於Track 4 (105-109學年度)或科技組(110學年度含以後)。"
113,2,356348001,"資訊安全管理","高大宇","四EFG","商館260101",3.0,選修,"資管碩一資管碩二",中文,否,碩士班,"＠備註:碩士班同學選修屬於Track 4 (105-109學年度)或科技組(110學年度含以後)。"
113,2,357029001,"投資決策與管理","周冠男","一D56","商館260302",3.0,必修,"財管碩一",中文,否,碩士班,"＠備註:無"
113,2,357031001,"多國籍企業財務決策","張元晨","四234","商館260301",3.0,必修,"財管碩一",中文,否,碩士班,"＠備註:無"
113,2,357891001,"財務金融卓越講座","陳鴻毅","四567","商館260302",1.0,選修,"財管碩一財管碩二",中文,否,碩士班,"＠備註:學碩合開，集中授課6次"
113,2,357924001,"企業重組與購併","吳啟銘","二234","商館260302",3.0,選修,"財管碩一財管碩二",中文,否,碩士班,"＠備註:無"
113,2,358024001,"危險理論","曾毓英","五234","商館260305",3.0,必修,"風管碩一風管碩二",中文,否,碩士班,"＠備註:無"
113,2,358771001,"保險業併購與退場專題研究","林國彬","一EFG","商館260311",3.0,選修,"風管碩一風管博一風管碩二風管博二",中文,否,碩士班、博士班,"＠備註:碩博合開"
113,2,358775001,"保險監理與法規","陳開元","三D5","商館260204",2.0,選修,"風管碩一風管碩二",中文,否,碩士班,"＠備註:學碩合開；學士班請選308846001課號。"
113,2,358870001,"海上保險","黃正宗","二D56","商館260204",3.0,選修,"風管碩一風管碩二",中文,否,碩士班,"＠備註:學��合開；學士班請選308945001"
113,2,363014011,"財務管理","顏錫銘","四234","教室洽系所",3.0,必修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:限113以前學生。114提前入學新生請於114-2修課。"
113,2,363015001,"策略管理","黃國峯","三234","教室洽系所",3.0,必修,"企研碩二",中文,否,碩士班,"＠備註:須修畢五管，選課優先順序為碩二、碩一14月制。"
113,2,363857001,"人力資源管理數據分析","胡昌亞","一567","教室洽系所",1.0,選修,"企研碩一企研碩二",中文,否,碩士班,"＠備註:上課時間為週一下午，課程安排請見授課大綱。15人以上開課。"
113,2,351030001,"國際財務管理","徐政義","二D56","商館260207",3.0,必修,"國貿碩一",中文,否,碩士班,"＠備註:無"
